CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
6.9,Oracle,"Database Design, C#, SQL, Java, Cloud Architecture",100.0,25.63,Low Chance
5.0,Microsoft,"C++, Software Design, NLP, JavaScript, C#, Azure, Cloud, Pandas, Flask",100.0,20.26,Low Chance
7.4,IBM,"Vue.js, Django, Data Science, Scikit-Learn, AI, Python, Cloud, Swift, Scrum, Teamwork, Problem Solving",100.0,92.27,High Chance
5.8,IBM,"Django, Data Science, AI, Python, Cloud, Problem Solving, Docker",100.0,32.13,Low Chance
7.5,Netflix,"SQL, Django, TensorFlow",0.0,40.09,Low Chance
6.9,Oracle,"Database Design, Redis, Git, C#, Go, Spring Boot, SQL, Jira, Java, Cloud Architecture, Docker",100.0,6.12,Low Chance
7.1,Google,"Power BI, Redis, NLP, Git, Spring Boot, Scrum",0.0,0.0,Low Chance
6.9,Microsoft,"AWS, Redis, Docker",0.0,21.99,Low Chance
8.3,Google,"NLP, Tableau, Swift, Flask, Node.js, Machine Learning",20.0,20.21,Low Chance
7.9,Oracle,"Vue.js, AWS, Terraform, Matplotlib",0.0,52.58,Medium Chance
8.7,Netflix,"Redis, Tableau, Leadership, AWS, Microservices, Python, C#, Pandas, Java, Machine Learning, Teamwork",100.0,100.0,High Chance
6.4,Netflix,"Redis, Jenkins, AWS, Microservices, Python, NumPy, SQL, Flask, Java, Machine Learning, Matplotlib",100.0,32.2,Low Chance
9.4,Google,"Azure, Problem Solving",0.0,34.22,Low Chance
7.6,Apple,"Vue.js, MongoDB, C++, PyTorch, Objective-C, Swift, Jira, Quality Assurance, Terraform, Communication, TensorFlow",100.0,26.18,Low Chance
6.4,TCS,"Tableau, JavaScript, AWS, Azure, Spring Boot, Enterprise Solutions, SQL, Pandas, Java",100.0,29.04,Low Chance
7.4,Oracle,"Scikit-Learn, Jenkins, JavaScript, C#, MySQL, Java",25.0,45.55,Medium Chance
7.8,IBM,"C++, Data Science, Git, AI, GitHub, Python, Cloud, Kubernetes, Deep Learning, Teamwork",100.0,78.94,High Chance
5.6,Amazon,"Agile, PostgreSQL, Docker, Flask",0.0,13.38,Low Chance
7.2,Adobe,"UI/UX, C++, Graphics, Tableau, Java",100.0,14.43,Low Chance
8.7,Netflix,"AWS, Microservices, Python, Java, Machine Learning",100.0,97.22,High Chance
7.4,Microsoft,"AWS, Machine Learning, MongoDB, Go",0.0,5.62,Low Chance
7.8,Netflix,"C++, Leadership, AWS, Microservices, Python, Java, Machine Learning, Matplotlib",100.0,35.95,Low Chance
6.7,Apple,"C++, Objective-C, Swift, Quality Assurance, Communication",100.0,0.0,Low Chance
7.8,IBM,"TypeScript, Data Science, AI, Python, Cloud, Go",100.0,100.0,High Chance
7.8,IBM,"MongoDB, Data Analysis, Flask, Express",0.0,33.06,Low Chance
7.2,Amazon,"Django, NLP, Deep Learning, Rust, GCP",0.0,2.69,Low Chance
6.3,Infosys,"Django, Git, AWS, Python, Web Development, SQL, Java, Terraform, Machine Learning, Communication",100.0,18.34,Low Chance
5.6,Infosys,"SQL, Docker, GCP",25.0,17.57,Low Chance
7.1,Adobe,"Kotlin, MongoDB, NLP, Kubernetes, Jira, Data Analysis",0.0,17.08,Low Chance
7.2,Microsoft,"TypeScript, C++, Software Design, GitHub, C#, Azure, Cloud, Rust, Data Analysis",100.0,9.1,Low Chance
7.3,Infosys,"Jira, Kubernetes",0.0,44.26,Low Chance
8.3,IBM,"Data Science, Tableau, AI, Python, Cloud, Terraform, Express",100.0,92.21,High Chance
8.2,Netflix,"Azure, Python, React, Machine Learning, Docker",40.0,16.55,Low Chance
6.4,Infosys,"Redis, Jenkins, Go, Web Development, SQL, Java, Communication",100.0,52.96,Medium Chance
6.6,Meta,"Vue.js, Swift, Flask, Go",0.0,24.03,Low Chance
7.2,Amazon,"Scalability, Leadership, AWS, SQL, React, Java",100.0,2.01,Low Chance
6.0,Google,"Algorithms, C++, Python, Angular, Machine Learning, Data Analysis",100.0,19.44,Low Chance
7.1,TCS,"AWS, PostgreSQL, Go, Node.js, Communication",0.0,40.38,Low Chance
7.7,Amazon,"Power BI, Deep Learning, Problem Solving, Jenkins",0.0,35.83,Low Chance
7.3,Microsoft,"Kotlin, C++, Software Design, GitHub, C#, Azure, Cloud, Agile, Express",100.0,9.83,Low Chance
7.8,Apple,"C++, Scikit-Learn, Objective-C, Swift, Quality Assurance, Communication, GCP",100.0,15.92,Low Chance
10.0,TCS,"C++, JavaScript, NumPy, Enterprise Solutions, SQL, Java, Communication",100.0,90.19,High Chance
6.9,Infosys,"GitHub, Machine Learning",0.0,46.92,Medium Chance
7.3,Microsoft,"JavaScript, AWS, C++",20.0,13.86,Low Chance
7.3,Meta,"GitHub, Scrum, TensorFlow",0.0,11.15,Low Chance
8.8,Google,"Jira, Leadership, SQL, Matplotlib",0.0,42.68,Low Chance
7.2,Infosys,"Django, Azure, PostgreSQL, Pandas, Machine Learning",0.0,42.62,Low Chance
8.3,Google,"Deep Learning, NumPy, Terraform, Teamwork, TensorFlow",0.0,26.33,Low Chance
8.8,TCS,"MongoDB, Scikit-Learn, JavaScript, GitHub, Go, PyTorch, Enterprise Solutions, SQL, Java, GCP",100.0,91.78,High Chance
6.9,Microsoft,"Scikit-Learn, TypeScript, Data Analysis, Scrum",0.0,0.0,Low Chance
6.3,Netflix,"Agile, Spring Boot, TypeScript",0.0,20.58,Low Chance
8.7,Apple,"Vue.js, C++, AWS, Objective-C, Swift, Pandas, Angular, Agile, Jira, Quality Assurance, Machine Learning, Communication",100.0,82.45,High Chance
8.2,Netflix,"Vue.js, Kotlin, Scikit-Learn, JavaScript, AWS, Microservices, Python, Kubernetes, Agile, Java, Machine Learning, Express",100.0,83.44,High Chance
6.7,Adobe,"UI/UX, Redis, C++, Graphics, Scikit-Learn, Deep Learning, SQL, Cassandra, Java, Problem Solving",100.0,19.67,Low Chance
8.6,Google,"Scikit-Learn, JavaScript, NumPy, Pandas, Computer Vision",0.0,45.35,Medium Chance
8.0,TCS,"Java, MySQL",25.0,30.24,Low Chance
6.1,Apple,"Leadership, Angular, Rust, Machine Learning, Docker, TensorFlow",0.0,7.3,Low Chance
8.5,Amazon,"Scalability, Scikit-Learn, Leadership, AWS, SQL, Angular, Agile, Java, TensorFlow",100.0,95.63,High Chance
6.7,Meta,"JavaScript, Node.js, MySQL",40.0,21.54,Low Chance
8.1,Apple,"Power BI, JavaScript, Kubernetes, PostgreSQL, MySQL",0.0,24.66,Low Chance
6.9,Meta,"AWS, Swift, Kubernetes, GCP",0.0,26.59,Low Chance
6.7,Oracle,"Agile, GitHub",0.0,18.61,Low Chance
8.0,Netflix,"GitHub, AWS, Microservices, Python, Kubernetes, Java, Machine Learning",100.0,74.92,Medium Chance
5.0,Amazon,"PyTorch, JavaScript, Deep Learning",0.0,23.09,Low Chance
6.9,Netflix,"Java, React, Express",20.0,7.72,Low Chance
6.6,Netflix,"Rust, TensorFlow",0.0,15.8,Low Chance
8.0,Google,"TypeScript, Algorithms, C++, Leadership, Python, Deep Learning, Spring Boot, React, Machine Learning, Data Analysis",100.0,36.15,Low Chance
5.4,Infosys,"Machine Learning, Angular",0.0,16.3,Low Chance
10.0,TCS,"Spring Boot, Flask, JavaScript",25.0,42.06,Low Chance
7.8,Google,"Pandas, Terraform, Deep Learning, Matplotlib",0.0,10.82,Low Chance
7.3,Apple,"C#, Go, Computer Vision, React, Java, TensorFlow",0.0,33.6,Low Chance
6.8,Google,"Deep Learning, Problem Solving",0.0,25.6,Low Chance
8.6,Meta,"Docker, Kubernetes",0.0,29.62,Low Chance
7.2,Meta,"MongoDB, JavaScript, Python, Node.js, MySQL, Rust, React, Social Media Tech",100.0,24.29,Low Chance
6.3,Netflix,"Vue.js, C++, AWS, Microservices, Python, Java, Machine Learning, Communication",100.0,14.53,Low Chance
7.4,Microsoft,"Express, Teamwork, Scrum, Go",0.0,25.71,Low Chance
8.6,Infosys,"Azure, Web Development, SQL, Agile, Java, Communication",100.0,89.84,High Chance
8.2,TCS,"Vue.js, Tableau, C#, Rust, Terraform, Docker",0.0,30.09,Low Chance
5.6,Amazon,"Leadership, Kotlin, Spring Boot",20.0,20.11,Low Chance
8.7,Apple,"C#, Swift, NLP",20.0,23.84,Low Chance
5.8,Google,"Algorithms, C++, Tableau, Python, Machine Learning, Data Analysis",100.0,9.94,Low Chance
5.8,IBM,"Data Science, AI, Python, Cloud, Cassandra",100.0,17.34,Low Chance
6.9,TCS,"Scikit-Learn, NumPy",0.0,30.59,Low Chance
9.6,Adobe,"PyTorch, SQL, Git, Jira",0.0,45.95,Medium Chance
6.6,Infosys,"Kotlin, C++, Computer Vision, Rust, Swift, Docker",0.0,27.79,Low Chance
8.1,Netflix,"GitHub, AWS, Microservices, Python, Java, Machine Learning",100.0,84.4,High Chance
7.9,Adobe,"Power BI, UI/UX, C++, Graphics, Django, NumPy, SQL, Java, Terraform, Problem Solving",100.0,31.6,Low Chance
10.0,Amazon,"Go, Rust, NLP",0.0,25.75,Low Chance
7.5,Amazon,"Agile, Spring Boot, TensorFlow",0.0,20.51,Low Chance
7.5,Netflix,"Cassandra, Jira, Machine Learning, Swift",20.0,31.77,Low Chance
9.1,Google,"Algorithms, C++, Scikit-Learn, Django, Python, Communication, Angular, Java, Terraform, Machine Learning, Data Analysis, Express",100.0,84.83,High Chance
6.8,Oracle,"Pandas, Teamwork, GCP",0.0,30.2,Low Chance
6.0,Amazon,"Power BI, Jira, Kotlin",0.0,8.01,Low Chance
6.3,Oracle,"Database Design, C++, Deep Learning, Docker, SQL, Java, Cloud Architecture, Problem Solving",100.0,31.79,Low Chance
8.0,Amazon,"Scalability, Kotlin, C++, Jenkins, Leadership, AWS, PyTorch, SQL, Java",100.0,85.83,High Chance
7.0,Infosys,"JavaScript, AWS, Web Development, SQL, Java, Communication",100.0,81.97,High Chance
7.5,Adobe,"Redis, Flask, Jira, GCP, Matplotlib",0.0,42.17,Low Chance
5.8,Amazon,"Scalability, Leadership, AWS, SQL, Pandas, Problem Solving, Java, Docker, Express",100.0,15.02,Low Chance
7.8,Netflix,"GitHub, AWS, Microservices, Python, NumPy, Java, Machine Learning, Teamwork, Docker",100.0,27.78,Low Chance
6.7,Adobe,"UI/UX, Kotlin, C++, Graphics, Deep Learning, Go, Jira, Java, Problem Solving",100.0,24.88,Low Chance
6.0,Microsoft,"MongoDB, C++, Software Design, C#, Azure, Cloud",100.0,10.15,Low Chance
8.7,Amazon,"Scalability, Redis, Leadership, AWS, SQL, Java",100.0,85.44,High Chance
7.1,TCS,"C++, NLP, JavaScript, Enterprise Solutions, SQL, Java",100.0,99.16,High Chance
8.4,Amazon,"PyTorch, Computer Vision, Deep Learning",0.0,38.69,Low Chance
7.5,Oracle,"Vue.js, Machine Learning, Teamwork",0.0,24.32,Low Chance
9.7,TCS,"C#, Flask",0.0,28.81,Low Chance
7.6,Oracle,"Database Design, Leadership, JavaScript, Kubernetes, Node.js, Spring Boot, SQL, React, Flask, Jira, Java, Cloud Architecture",100.0,76.28,High Chance
9.5,Google,"MongoDB, Algorithms, C++, Python, NumPy, Pandas, Machine Learning, Data Analysis, Matplotlib",100.0,82.49,High Chance
7.5,Apple,"Power BI, C++, Azure, Objective-C, Swift, Quality Assurance, Communication",100.0,3.73,Low Chance
8.7,Google,"Algorithms, C++, JavaScript, Python, Go, SQL, Rust, Machine Learning, Data Analysis, Express",100.0,90.23,High Chance
7.0,Microsoft,"Jira, GCP, MySQL",0.0,24.74,Low Chance
8.0,Apple,"Pandas, Rust, GCP",0.0,21.95,Low Chance
7.4,Meta,"Angular, Scikit-Learn",0.0,19.35,Low Chance
7.8,TCS,"JavaScript, Azure, Enterprise Solutions, SQL, Angular, Java, Node.js",100.0,93.02,High Chance
8.3,Infosys,"JavaScript, Scikit-Learn, Flask, TensorFlow",0.0,16.44,Low Chance
7.5,Meta,"Git, AWS, Pandas, Angular, Jira",0.0,2.72,Low Chance
6.9,IBM,"TypeScript, Python, Spring Boot, Flask, Java, GCP",25.0,30.14,Low Chance
8.1,Netflix,"Azure, Redis, Machine Learning",20.0,33.73,Low Chance
6.0,Apple,"C++, Teamwork, Objective-C, Swift, Computer Vision, Quality Assurance, Machine Learning, Communication",100.0,13.34,Low Chance
5.3,TCS,"NLP, Tableau, JavaScript, NumPy, Machine Learning, Docker",25.0,23.35,Low Chance
6.4,Netflix,"AWS, Microservices, Python, Pandas, Java, Machine Learning",100.0,16.79,Low Chance
8.5,Netflix,"AWS, Microservices, Python, PyTorch, Swift, Java, Machine Learning",100.0,86.17,High Chance
5.5,Meta,"JavaScript, Python, Node.js, React, Social Media Tech",100.0,22.86,Low Chance
7.8,Infosys,"Teamwork, Web Development, SQL, Scrum, Java, Communication, GCP",100.0,100.0,High Chance
6.9,Infosys,"Redis, Azure, Cassandra, Terraform, Docker",0.0,46.08,Medium Chance
6.9,Microsoft,"C++, Software Design, Leadership, GitHub, C#, Azure, Cloud, Deep Learning, PostgreSQL, Agile, Node.js",100.0,35.18,Low Chance
7.1,Apple,"Deep Learning, Rust, PostgreSQL, MySQL",0.0,26.33,Low Chance
7.5,TCS,"Redis, JavaScript, Enterprise Solutions, SQL, Java, Teamwork",100.0,83.85,High Chance
6.0,Google,"Vue.js, Django, Jenkins, GitHub, Kubernetes, Pandas",0.0,9.13,Low Chance
8.3,Adobe,"C#, Communication, Kubernetes",0.0,47.19,Medium Chance
7.9,Microsoft,"TypeScript, AWS, Azure, Kubernetes, Jira",20.0,42.83,Low Chance
8.7,Microsoft,"C++, Software Design, JavaScript, GitHub, C#, Azure, Cloud, AWS, Node.js, Teamwork, TensorFlow",100.0,91.81,High Chance
7.9,Apple,"Computer Vision, MySQL",0.0,28.2,Low Chance
8.0,Netflix,"JavaScript, SQL, Spring Boot",0.0,27.57,Low Chance
6.3,Apple,"Computer Vision, Git",0.0,1.78,Low Chance
9.8,Netflix,"Kotlin, TypeScript, Machine Learning, Flask",20.0,27.51,Low Chance
7.3,Microsoft,"C++, Software Design, C#, Azure, Cloud, Java, Docker",100.0,19.0,Low Chance
7.5,Netflix,"Swift, Python, Django, NumPy",20.0,27.92,Low Chance
10.0,TCS,"JavaScript, Go, Enterprise Solutions, SQL, Java, Problem Solving, TensorFlow",100.0,92.17,High Chance
8.0,Microsoft,"C++, GitHub, PostgreSQL, PyTorch, Agile, Matplotlib",20.0,26.89,Low Chance
9.9,TCS,"GitHub, AWS",0.0,20.35,Low Chance
8.4,Oracle,"Database Design, Vue.js, Scikit-Learn, Leadership, AWS, Node.js, PyTorch, SQL, Agile, Java, Cloud Architecture",100.0,87.48,High Chance
9.1,Microsoft,"Agile, Node.js, Pandas",0.0,30.34,Low Chance
7.3,Google,"Algorithms, C++, Jenkins, Python, Kubernetes, Scrum, React, Node.js, Machine Learning, Data Analysis, Matplotlib",100.0,30.73,Low Chance
7.1,TCS,"JavaScript, Enterprise Solutions, SQL, Java, Node.js",100.0,91.33,High Chance
7.7,Adobe,"UI/UX, C++, Graphics, JavaScript, AWS, Python, Swift, Java, Teamwork, GCP, TensorFlow",100.0,46.02,Medium Chance
6.8,Meta,"Kotlin, Jenkins, PyTorch, Computer Vision, Flask",0.0,16.95,Low Chance
6.8,Microsoft,"Power BI, Vue.js, Leadership, Rust, Flask, Java",0.0,0.03,Low Chance
8.2,IBM,"Power BI, Data Science, Tableau, AI, Python, Cloud, Kubernetes, Pandas, Java, Teamwork, Express",100.0,100.0,High Chance
7.8,Google,"PostgreSQL, Go, Flask, Communication, Express",0.0,17.17,Low Chance
6.9,IBM,"TypeScript, Data Science, AI, Python, Cloud",100.0,23.42,Low Chance
8.4,Infosys,"Power BI, Spring Boot, PostgreSQL, Express",0.0,49.38,Medium Chance
5.0,Infosys,"Kotlin, AWS, Deep Learning, Web Development, PyTorch, SQL, Scrum, Java, Terraform, Communication",100.0,10.58,Low Chance
7.3,Adobe,"Spring Boot, Node.js, Terraform, Go",0.0,16.83,Low Chance
7.4,Amazon,"Scalability, Leadership, AWS, SQL, Java",100.0,15.65,Low Chance
7.9,Google,"PyTorch, Terraform, Go",0.0,8.48,Low Chance
8.1,Netflix,"Kotlin, C++, NLP, Java, Communication",20.0,47.83,Medium Chance
8.9,Amazon,"Redis, Scrum",0.0,23.93,Low Chance
9.1,Apple,"Kotlin, Azure, Git, C#",0.0,38.03,Low Chance
8.3,TCS,"Data Analysis, Vue.js, Rust, SQL",25.0,39.61,Low Chance
7.8,Apple,"Kotlin, C++, Objective-C, Swift, React, Quality Assurance, Communication, Matplotlib",100.0,0.8,Low Chance
7.2,Microsoft,"C++, Software Design, Tableau, C#, Azure, Cloud, Python, PyTorch, Pandas, Jira, Terraform, Communication",100.0,21.6,Low Chance
9.1,Adobe,"UI/UX, C++, Graphics, Cassandra, Java",100.0,77.86,High Chance
8.0,Microsoft,"C++, Software Design, C#, Azure, Cloud",100.0,84.15,High Chance
7.7,Apple,"Kotlin, Redis, AWS, NumPy, Spring Boot, Data Analysis",0.0,14.7,Low Chance
7.4,Meta,"TypeScript, JavaScript, Python, Node.js, Deep Learning, Spring Boot, React, Social Media Tech, Machine Learning",100.0,37.49,Low Chance
6.4,Amazon,"GitHub, SQL, Machine Learning, Django",20.0,16.02,Low Chance
6.6,Apple,"C++, Go, Objective-C, Swift, Flask, Quality Assurance, Machine Learning, Communication",100.0,35.8,Low Chance
7.7,Adobe,"Vue.js, TypeScript, PostgreSQL, React, Java, Problem Solving",25.0,38.03,Low Chance
9.3,Oracle,"Database Design, C#, Kubernetes, Spring Boot, SQL, Pandas, Java, Cloud Architecture, GCP",100.0,90.72,High Chance
9.5,Meta,"Power BI, Vue.js, React",20.0,33.79,Low Chance
6.9,Amazon,"Scalability, Kotlin, TypeScript, Jenkins, Leadership, AWS, Python, SQL, React, Java, Terraform",100.0,7.98,Low Chance
7.4,Infosys,"Teamwork, Angular",0.0,24.61,Low Chance
8.9,TCS,"Azure, Leadership, Redis",0.0,31.76,Low Chance
6.1,IBM,"Kotlin, C#, GCP, TensorFlow",0.0,11.75,Low Chance
8.0,Adobe,"UI/UX, C++, Graphics, Leadership, SQL, Angular, Java",100.0,100.0,High Chance
5.9,TCS,"MongoDB, Redis, Data Analysis, Flask",0.0,17.02,Low Chance
5.9,Apple,"C++, Django, Python, Objective-C, Swift, Flask, Quality Assurance, Terraform, Communication",100.0,24.53,Low Chance
7.8,Netflix,"Java, Django, GCP, Data Analysis",20.0,25.95,Low Chance
5.9,Amazon,"Scalability, Leadership, AWS, SQL, Java",100.0,7.06,Low Chance
7.5,Amazon,"Agile, Azure, C++, Express",0.0,22.07,Low Chance
7.1,Netflix,"Leadership, Azure, Problem Solving",0.0,19.3,Low Chance
7.0,Netflix,"Vue.js, Git, JavaScript, Go, Agile, Terraform",0.0,0.14,Low Chance
7.9,IBM,"Redis, Data Science, AI, Python, Cloud",100.0,100.0,High Chance
6.5,IBM,"Data Science, AI, Python, Cloud, Cassandra, Matplotlib",100.0,23.1,Low Chance
8.5,Microsoft,"TypeScript, NLP, Rust, React, Communication, Express",0.0,39.8,Low Chance
8.1,Microsoft,"PyTorch, Communication",0.0,30.74,Low Chance
8.8,Oracle,"Database Design, Redis, Scikit-Learn, NLP, Leadership, PyTorch, SQL, Java, Cloud Architecture, GCP, Matplotlib",100.0,100.0,High Chance
9.2,Infosys,"C#, Web Development, SQL, Java, Communication",100.0,100.0,High Chance
7.6,Apple,"C++, Java, Objective-C, Swift, Quality Assurance, Communication",100.0,31.67,Low Chance
9.6,Amazon,"Scalability, Leadership, AWS, NumPy, MySQL, SQL, Matplotlib, Java, Express",100.0,84.62,High Chance
7.5,Meta,"Power BI, C++, JavaScript, Python, Node.js, GCP, React, Social Media Tech, Problem Solving, Matplotlib",100.0,17.54,Low Chance
7.4,Infosys,"Jenkins, C#, Azure, Kubernetes, Web Development, Deep Learning, SQL, Computer Vision, Java, Communication",100.0,100.0,High Chance
8.2,Amazon,"Scikit-Learn, Tableau, NumPy, MySQL, Jira",0.0,20.14,Low Chance
5.9,Microsoft,"Terraform, Git",0.0,6.15,Low Chance
8.0,Oracle,"Agile, Machine Learning, Communication, MySQL",0.0,38.41,Low Chance
8.6,Adobe,"Java, Scrum",25.0,25.71,Low Chance
6.8,Adobe,"Power BI, UI/UX, Redis, C++, Graphics, Django, JavaScript, Java, Node.js, Machine Learning",100.0,18.21,Low Chance
7.0,Meta,"JavaScript, C#, Python, Node.js, Swift, React, Social Media Tech",100.0,0.3,Low Chance
7.5,Netflix,"AWS, Microservices, Python, Go, PyTorch, Java, Machine Learning",100.0,51.99,Medium Chance
7.4,Apple,"C++, AWS, Objective-C, Swift, Quality Assurance, Communication",100.0,16.98,Low Chance
6.3,TCS,"Django, JavaScript, AWS, Enterprise Solutions, SQL, Jira, Java",100.0,54.21,Medium Chance
7.3,Oracle,"Vue.js, MongoDB, Scrum, Cassandra, Jira, Communication",0.0,30.17,Low Chance
5.0,Oracle,"Database Design, MongoDB, Git, GitHub, C#, PostgreSQL, SQL, Angular, Java, Cloud Architecture, Terraform, Communication",100.0,24.55,Low Chance
5.2,IBM,"MongoDB, Data Science, AI, Python, Cloud, NumPy, Kubernetes, Pandas, Communication, Matplotlib",100.0,16.23,Low Chance
7.4,Microsoft,"Cassandra, Terraform, React",0.0,1.27,Low Chance
7.0,Netflix,"C++, AWS, Deep Learning, Rust, Machine Learning",40.0,19.71,Low Chance
9.7,TCS,"JavaScript, Python, Enterprise Solutions, SQL, Pandas, Swift, Computer Vision, Java, Express",100.0,80.41,High Chance
6.0,Oracle,"Database Design, AWS, SQL, Java, Cloud Architecture",100.0,20.45,Low Chance
5.8,Meta,"Kotlin, JavaScript, Leadership, AWS, Python, Node.js, Kubernetes, Pandas, React, Flask, Social Media Tech, Matplotlib",100.0,18.36,Low Chance
5.7,Oracle,"TypeScript, Django, Tableau, JavaScript, AWS, Computer Vision",0.0,23.59,Low Chance
7.0,Apple,"Machine Learning, Data Analysis",0.0,24.03,Low Chance
9.7,Google,"Scikit-Learn, Docker",0.0,51.86,Medium Chance
7.0,Google,"Algorithms, C++, JavaScript, Python, PostgreSQL, Kubernetes, Machine Learning, Data Analysis",100.0,2.73,Low Chance
7.9,IBM,"Rust, Matplotlib",0.0,29.17,Low Chance
9.2,Apple,"Node.js, Data Analysis",0.0,31.53,Low Chance
8.7,Oracle,"Database Design, SQL, Java, Cloud Architecture, Express",100.0,84.57,High Chance
7.9,Amazon,"Kotlin, React",0.0,29.32,Low Chance
6.6,Infosys,"Teamwork, Go, MySQL, Scrum, Java, Communication",50.0,57.77,Medium Chance
5.6,TCS,"GitHub, TypeScript",0.0,25.12,Low Chance
5.7,Apple,"NLP, Azure, Spring Boot, Flask, Jira",0.0,15.74,Low Chance
6.4,Netflix,"TypeScript, AWS, Microservices, Python, Kubernetes, Cassandra, Java, Machine Learning, Docker",100.0,15.56,Low Chance
7.4,TCS,"Scikit-Learn, Kubernetes, Computer Vision, Scrum, Java",25.0,47.87,Medium Chance
7.0,Google,"Algorithms, C++, Tableau, Python, Communication, Angular, Rust, Java, Machine Learning, Data Analysis",100.0,10.85,Low Chance
6.9,Google,"Kubernetes, Pandas, Cassandra, Jira, Machine Learning",20.0,14.37,Low Chance
6.8,Netflix,"Angular, Agile, Jira, Teamwork, Matplotlib",0.0,31.46,Low Chance
8.2,Microsoft,"C++, Software Design, Tableau, C#, Azure, Cloud, NumPy, Data Analysis",100.0,90.9,High Chance
